fold,AoA,NN_MAE,NN_RMSE,NN_R2,RF_MAE,RF_RMSE,RF_R2,RMSE_gap_NN_minus_RF,winner
17,10.0,0.02456351178089541,0.03479540134191372,0.9976560457908674,0.0277416341629785,0.0743086258556726,0.9895114235804215,-0.03951322451375888,Neural network
17,10.0,0.02456351178089541,0.03479540134191372,0.9976560457908674,0.0405984817740732,0.1180293985552687,0.9733309538864574,-0.08323399721335498,Neural network
18,10.0,0.026381816082006515,0.04832443180945502,0.9954457434613091,0.036142990365259,0.08512726981541,0.9858674221063094,-0.03680283800595498,Neural network
18,10.0,0.026381816082006515,0.04832443180945502,0.9954457434613091,0.0299364019150747,0.0723816628696328,0.9898570908561616,-0.024057231060177778,Neural network
18,10.0,0.026381816082006515,0.04832443180945502,0.9954457434613091,0.0405984817740732,0.1180293985552687,0.9733309538864574,-0.06970496674581368,Neural network
18,10.0,0.026381816082006515,0.04832443180945502,0.9954457434613091,0.0277416341629785,0.0743086258556726,0.9895114235804215,-0.025984194046217587,Neural network
16,10.0,0.017777274598379397,0.02805492781055324,0.9984932354107436,0.0211384477579183,0.0636659889540668,0.9924251422435264,-0.03561106114351356,Neural network
16,10.0,0.017777274598379397,0.02805492781055324,0.9984932354107436,0.0475052205019905,0.119511731038493,0.9738419406044312,-0.09145680322793975,Neural network
15,10.0,0.026442438763535258,0.04859666277899738,0.9955140856289703,0.036142990365259,0.08512726981541,0.9858674221063094,-0.036530607036412616,Neural network
15,10.0,0.026442438763535258,0.04859666277899738,0.9955140856289703,0.0299364019150747,0.0723816628696328,0.9898570908561616,-0.023785000090635416,Neural network
17,10.0,0.02456351178089541,0.03479540134191372,0.9976560457908674,0.0299364019150747,0.0723816628696328,0.9898570908561616,-0.03758626152771907,Neural network
17,10.0,0.02456351178089541,0.03479540134191372,0.9976560457908674,0.036142990365259,0.08512726981541,0.9858674221063094,-0.05033186847349627,Neural network
18,10.0,0.026381816082006515,0.04832443180945502,0.9954457434613091,0.0475052205019905,0.119511731038493,0.9738419406044312,-0.07118729922903798,Neural network
18,10.0,0.026381816082006515,0.04832443180945502,0.9954457434613091,0.0211384477579183,0.0636659889540668,0.9924251422435264,-0.015341557144611787,Neural network
14,10.0,0.041415825882378604,0.07799657026747392,0.9886313076365185,0.0277416341629785,0.0743086258556726,0.9895114235804215,0.003687944411801314,Random forest tuned
14,10.0,0.041415825882378604,0.07799657026747392,0.9886313076365185,0.0405984817740732,0.1180293985552687,0.9733309538864574,-0.04003282828779478,Neural network
14,10.0,0.041415825882378604,0.07799657026747392,0.9886313076365185,0.0299364019150747,0.0723816628696328,0.9898570908561616,0.0056149073978411235,Random forest tuned
14,10.0,0.041415825882378604,0.07799657026747392,0.9886313076365185,0.036142990365259,0.08512726981541,0.9858674221063094,-0.007130699547936076,Neural network
15,10.0,0.026442438763535258,0.04859666277899738,0.9955140856289703,0.0475052205019905,0.119511731038493,0.9738419406044312,-0.07091506825949562,Neural network
15,10.0,0.026442438763535258,0.04859666277899738,0.9955140856289703,0.0211384477579183,0.0636659889540668,0.9924251422435264,-0.015069326175069425,Neural network
15,10.0,0.026442438763535258,0.04859666277899738,0.9955140856289703,0.0277416341629785,0.0743086258556726,0.9895114235804215,-0.025711963076675226,Neural network
15,10.0,0.026442438763535258,0.04859666277899738,0.9955140856289703,0.0405984817740732,0.1180293985552687,0.9733309538864574,-0.06943273577627132,Neural network
13,10.0,0.03544275194656304,0.06648190342529653,0.9919054755715518,0.0475052205019905,0.119511731038493,0.9738419406044312,-0.05302982761319647,Neural network
13,10.0,0.03544275194656304,0.06648190342529653,0.9919054755715518,0.0211384477579183,0.0636659889540668,0.9924251422435264,0.0028159144712297246,Random forest tuned
13,10.0,0.03544275194656304,0.06648190342529653,0.9919054755715518,0.0277416341629785,0.0743086258556726,0.9895114235804215,-0.007826722430376076,Neural network
13,10.0,0.03544275194656304,0.06648190342529653,0.9919054755715518,0.0405984817740732,0.1180293985552687,0.9733309538864574,-0.05154749512997217,Neural network
13,10.0,0.03544275194656304,0.06648190342529653,0.9919054755715518,0.0299364019150747,0.0723816628696328,0.9898570908561616,-0.005899759444336267,Neural network
13,10.0,0.03544275194656304,0.06648190342529653,0.9919054755715518,0.036142990365259,0.08512726981541,0.9858674221063094,-0.018645366390113466,Neural network
14,10.0,0.041415825882378604,0.07799657026747392,0.9886313076365185,0.0475052205019905,0.119511731038493,0.9738419406044312,-0.04151516077101908,Neural network
14,10.0,0.041415825882378604,0.07799657026747392,0.9886313076365185,0.0211384477579183,0.0636659889540668,0.9924251422435264,0.014330581313407115,Random forest tuned
21,11.0,0.03075190300835996,0.062035998440555115,0.9914345213873276,0.0188792352869821,0.050725907001272,0.99431146278117,0.011310091439283118,Random forest tuned
21,11.0,0.03075190300835996,0.062035998440555115,0.9914345213873276,0.0102300843597038,0.0300048563169166,0.9979874006291763,0.032031142123638515,Random forest tuned
21,11.0,0.03075190300835996,0.062035998440555115,0.9914345213873276,0.0133657815373898,0.0452248004378564,0.9954478412345408,0.016811198002698716,Random forest tuned
21,11.0,0.03075190300835996,0.062035998440555115,0.9914345213873276,0.0199582654259347,0.0675707988847545,0.9900555545551464,-0.005534800444199378,Neural network
21,11.0,0.03075190300835996,0.062035998440555115,0.9914345213873276,0.0313087324140031,0.1016034669765604,0.9785669539883904,-0.03956746853600529,Neural network
21,11.0,0.03075190300835996,0.062035998440555115,0.9914345213873276,0.0457248555309704,0.1224215306475407,0.9703766394711658,-0.06038553220698559,Neural network
22,11.0,0.013653934665785197,0.02492767597725064,0.9986466003990907,0.0188792352869821,0.050725907001272,0.99431146278117,-0.025798231024021356,Neural network
22,11.0,0.013653934665785197,0.02492767597725064,0.9986466003990907,0.0102300843597038,0.0300048563169166,0.9979874006291763,-0.005077180339665959,Neural network
23,11.0,0.03753312964856929,0.06377034846769467,0.9915568516192922,0.0199582654259347,0.0675707988847545,0.9900555545551464,-0.003800450417059828,Neural network
23,11.0,0.03753312964856929,0.06377034846769467,0.9915568516192922,0.0133657815373898,0.0452248004378564,0.9954478412345408,0.018545548029838266,Random forest tuned
23,11.0,0.03753312964856929,0.06377034846769467,0.9915568516192922,0.0102300843597038,0.0300048563169166,0.9979874006291763,0.033765492150778065,Random forest tuned
23,11.0,0.03753312964856929,0.06377034846769467,0.9915568516192922,0.0188792352869821,0.050725907001272,0.99431146278117,0.013044441466422668,Random forest tuned
19,11.0,0.016637656646929764,0.03081395733641568,0.9979008865301193,0.0199582654259347,0.0675707988847545,0.9900555545551464,-0.03675684154833882,Neural network
19,11.0,0.016637656646929764,0.03081395733641568,0.9979008865301193,0.0133657815373898,0.0452248004378564,0.9954478412345408,-0.01441084310144072,Neural network
19,11.0,0.016637656646929764,0.03081395733641568,0.9979008865301193,0.0102300843597038,0.0300048563169166,0.9979874006291763,0.000809101019499079,Random forest tuned
19,11.0,0.016637656646929764,0.03081395733641568,0.9979008865301193,0.0188792352869821,0.050725907001272,0.99431146278117,-0.019911949664856318,Neural network
24,11.0,0.019053908848526438,0.03463339073021852,0.9976291245541907,0.0133657815373898,0.0452248004378564,0.9954478412345408,-0.010591409707637882,Neural network
24,11.0,0.019053908848526438,0.03463339073021852,0.9976291245541907,0.0199582654259347,0.0675707988847545,0.9900555545551464,-0.032937408154535976,Neural network
24,11.0,0.019053908848526438,0.03463339073021852,0.9976291245541907,0.0313087324140031,0.1016034669765604,0.9785669539883904,-0.06697007624634188,Neural network
24,11.0,0.019053908848526438,0.03463339073021852,0.9976291245541907,0.0457248555309704,0.1224215306475407,0.9703766394711658,-0.08778813991732218,Neural network
22,11.0,0.013653934665785197,0.02492767597725064,0.9986466003990907,0.0457248555309704,0.1224215306475407,0.9703766394711658,-0.09749385467029006,Neural network
22,11.0,0.013653934665785197,0.02492767597725064,0.9986466003990907,0.0313087324140031,0.1016034669765604,0.9785669539883904,-0.07667579099930977,Neural network
22,11.0,0.013653934665785197,0.02492767597725064,0.9986466003990907,0.0199582654259347,0.0675707988847545,0.9900555545551464,-0.042643122907503855,Neural network
22,11.0,0.013653934665785197,0.02492767597725064,0.9986466003990907,0.0133657815373898,0.0452248004378564,0.9954478412345408,-0.020297124460605758,Neural network
20,11.0,0.015604294293377495,0.029296034043011766,0.9980813670749148,0.0133657815373898,0.0452248004378564,0.9954478412345408,-0.015928766394844633,Neural network
20,11.0,0.015604294293377495,0.029296034043011766,0.9980813670749148,0.0199582654259347,0.0675707988847545,0.9900555545551464,-0.03827476484174273,Neural network
20,11.0,0.015604294293377495,0.029296034043011766,0.9980813670749148,0.0313087324140031,0.1016034669765604,0.9785669539883904,-0.07230743293354863,Neural network
20,11.0,0.015604294293377495,0.029296034043011766,0.9980813670749148,0.0457248555309704,0.1224215306475407,0.9703766394711658,-0.09312549660452893,Neural network
20,11.0,0.015604294293377495,0.029296034043011766,0.9980813670749148,0.0102300843597038,0.0300048563169166,0.9979874006291763,-0.0007088222739048342,Neural network
20,11.0,0.015604294293377495,0.029296034043011766,0.9980813670749148,0.0188792352869821,0.050725907001272,0.99431146278117,-0.02142987295826023,Neural network
19,11.0,0.016637656646929764,0.03081395733641568,0.9979008865301193,0.0457248555309704,0.1224215306475407,0.9703766394711658,-0.09160757331112503,Neural network
19,11.0,0.016637656646929764,0.03081395733641568,0.9979008865301193,0.0313087324140031,0.1016034669765604,0.9785669539883904,-0.07078950964014473,Neural network
24,11.0,0.019053908848526438,0.03463339073021852,0.9976291245541907,0.0102300843597038,0.0300048563169166,0.9979874006291763,0.004628534413301917,Random forest tuned
24,11.0,0.019053908848526438,0.03463339073021852,0.9976291245541907,0.0188792352869821,0.050725907001272,0.99431146278117,-0.01609251627105348,Neural network
23,11.0,0.03753312964856929,0.06377034846769467,0.9915568516192922,0.0457248555309704,0.1224215306475407,0.9703766394711658,-0.05865118217984604,Neural network
23,11.0,0.03753312964856929,0.06377034846769467,0.9915568516192922,0.0313087324140031,0.1016034669765604,0.9785669539883904,-0.03783311850886574,Neural network
28,12.0,0.016212531542322453,0.03144609294561462,0.9976531614845576,0.0107217118156802,0.0301301603642844,0.9978175370184807,0.0013159325813302224,Random forest tuned
28,12.0,0.016212531542322453,0.03144609294561462,0.9976531614845576,0.010820862531577,0.0384080228483815,0.9964989870093084,-0.006961929902766874,Neural network
28,12.0,0.016212531542322453,0.03144609294561462,0.9976531614845576,0.0185226129344154,0.0578197046182955,0.9923579197038525,-0.026373611672680874,Neural network
28,12.0,0.016212531542322453,0.03144609294561462,0.9976531614845576,0.0326113743775265,0.1067187745498899,0.9757978849829618,-0.07527268160427528,Neural network
26,12.0,0.025840182612701313,0.04250206181102649,0.9956301506909003,0.0107217118156802,0.0301301603642844,0.9978175370184807,0.012371901446742089,Random forest tuned
26,12.0,0.025840182612701313,0.04250206181102649,0.9956301506909003,0.010820862531577,0.0384080228483815,0.9964989870093084,0.004094038962644993,Random forest tuned
26,12.0,0.025840182612701313,0.04250206181102649,0.9956301506909003,0.0185226129344154,0.0578197046182955,0.9923579197038525,-0.015317642807269008,Neural network
26,12.0,0.025840182612701313,0.04250206181102649,0.9956301506909003,0.0326113743775265,0.1067187745498899,0.9757978849829618,-0.06421671273886341,Neural network
27,12.0,0.014706421025970286,0.029981897202164525,0.9978389629075342,0.0175578063136176,0.0478413192472292,0.99445472094902,-0.017859422045064677,Neural network
27,12.0,0.014706421025970286,0.029981897202164525,0.9978389629075342,0.0074898163346655,0.0167216570406376,0.9993235976815584,0.013260240161526927,Random forest tuned
27,12.0,0.014706421025970286,0.029981897202164525,0.9978389629075342,0.0107217118156802,0.0301301603642844,0.9978175370184807,-0.00014826316211987572,Neural network
27,12.0,0.014706421025970286,0.029981897202164525,0.9978389629075342,0.010820862531577,0.0384080228483815,0.9964989870093084,-0.008426125646216972,Neural network
27,12.0,0.014706421025970286,0.029981897202164525,0.9978389629075342,0.0185226129344154,0.0578197046182955,0.9923579197038525,-0.027837807416130973,Neural network
27,12.0,0.014706421025970286,0.029981897202164525,0.9978389629075342,0.0326113743775265,0.1067187745498899,0.9757978849829618,-0.07673687734772537,Neural network
28,12.0,0.016212531542322453,0.03144609294561462,0.9976531614845576,0.0175578063136176,0.0478413192472292,0.99445472094902,-0.01639522630161458,Neural network
28,12.0,0.016212531542322453,0.03144609294561462,0.9976531614845576,0.0074898163346655,0.0167216570406376,0.9993235976815584,0.014724435904977025,Random forest tuned
30,12.0,0.0347339032125031,0.06356090634070302,0.9914147721832989,0.0107217118156802,0.0301301603642844,0.9978175370184807,0.033430745976418624,Random forest tuned
30,12.0,0.0347339032125031,0.06356090634070302,0.9914147721832989,0.010820862531577,0.0384080228483815,0.9964989870093084,0.025152883492321525,Random forest tuned
30,12.0,0.0347339032125031,0.06356090634070302,0.9914147721832989,0.0185226129344154,0.0578197046182955,0.9923579197038525,0.005741201722407524,Random forest tuned
30,12.0,0.0347339032125031,0.06356090634070302,0.9914147721832989,0.0326113743775265,0.1067187745498899,0.9757978849829618,-0.04315786820918688,Neural network
26,12.0,0.025840182612701313,0.04250206181102649,0.9956301506909003,0.0074898163346655,0.0167216570406376,0.9993235976815584,0.02578040477038889,Random forest tuned
26,12.0,0.025840182612701313,0.04250206181102649,0.9956301506909003,0.0175578063136176,0.0478413192472292,0.99445472094902,-0.005339257436202713,Neural network
25,12.0,0.02525906390984614,0.05012903036737995,0.9939117045408397,0.0326113743775265,0.1067187745498899,0.9757978849829618,-0.05658974418250995,Neural network
25,12.0,0.02525906390984614,0.05012903036737995,0.9939117045408397,0.0185226129344154,0.0578197046182955,0.9923579197038525,-0.007690674250915547,Neural network
25,12.0,0.02525906390984614,0.05012903036737995,0.9939117045408397,0.010820862531577,0.0384080228483815,0.9964989870093084,0.011721007518998454,Random forest tuned
25,12.0,0.02525906390984614,0.05012903036737995,0.9939117045408397,0.0107217118156802,0.0301301603642844,0.9978175370184807,0.01999887000309555,Random forest tuned
25,12.0,0.02525906390984614,0.05012903036737995,0.9939117045408397,0.0074898163346655,0.0167216570406376,0.9993235976815584,0.03340737332674235,Random forest tuned
25,12.0,0.02525906390984614,0.05012903036737995,0.9939117045408397,0.0175578063136176,0.0478413192472292,0.99445472094902,0.0022877111201507483,Random forest tuned
30,12.0,0.0347339032125031,0.06356090634070302,0.9914147721832989,0.0074898163346655,0.0167216570406376,0.9993235976815584,0.04683924930006542,Random forest tuned
30,12.0,0.0347339032125031,0.06356090634070302,0.9914147721832989,0.0175578063136176,0.0478413192472292,0.99445472094902,0.01571958709347382,Random forest tuned
29,12.0,0.018049252110514124,0.03396979565576046,0.9973621765304533,0.0326113743775265,0.1067187745498899,0.9757978849829618,-0.07274897889412944,Neural network
29,12.0,0.018049252110514124,0.03396979565576046,0.9973621765304533,0.0185226129344154,0.0578197046182955,0.9923579197038525,-0.02384990896253504,Neural network
29,12.0,0.018049252110514124,0.03396979565576046,0.9973621765304533,0.010820862531577,0.0384080228483815,0.9964989870093084,-0.00443822719262104,Neural network
29,12.0,0.018049252110514124,0.03396979565576046,0.9973621765304533,0.0107217118156802,0.0301301603642844,0.9978175370184807,0.003839635291476056,Random forest tuned
29,12.0,0.018049252110514124,0.03396979565576046,0.9973621765304533,0.0074898163346655,0.0167216570406376,0.9993235976815584,0.01724813861512286,Random forest tuned
29,12.0,0.018049252110514124,0.03396979565576046,0.9973621765304533,0.0175578063136176,0.0478413192472292,0.99445472094902,-0.013871523591468746,Neural network
36,13.0,0.02417780164299796,0.046575719827110326,0.9950645047344747,0.0052825105002169,0.0126329725343201,0.9995937057358766,0.033942747292790225,Random forest tuned
36,13.0,0.02417780164299796,0.046575719827110326,0.9950645047344747,0.0155640779888394,0.033845530451638,0.9970830286130352,0.012730189375472323,Random forest tuned
35,13.0,0.02103794670420812,0.038958607452211365,0.9963990885773278,0.021730687281661,0.0594043398426256,0.9919712499769086,-0.020445732390414237,Neural network
35,13.0,0.02103794670420812,0.038958607452211365,0.9963990885773278,0.0102842513942838,0.030179079141964,0.9978391851466066,0.008779528310247364,Random forest tuned
35,13.0,0.02103794670420812,0.038958607452211365,0.9963990885773278,0.0077730954320909,0.0214810114173655,0.9988690475040096,0.017477596034845864,Random forest tuned
35,13.0,0.02103794670420812,0.038958607452211365,0.9963990885773278,0.0059791373493295,0.018545981758932,0.9991366492656883,0.020412625693279365,Random forest tuned
35,13.0,0.02103794670420812,0.038958607452211365,0.9963990885773278,0.0052825105002169,0.0126329725343201,0.9995937057358766,0.026325634917891264,Random forest tuned
35,13.0,0.02103794670420812,0.038958607452211365,0.9963990885773278,0.0155640779888394,0.033845530451638,0.9970830286130352,0.005113077000573361,Random forest tuned
34,13.0,0.024165743254040726,0.04335299838689233,0.9953934775641886,0.021730687281661,0.0594043398426256,0.9919712499769086,-0.016051341455733274,Neural network
34,13.0,0.024165743254040726,0.04335299838689233,0.9953934775641886,0.0102842513942838,0.030179079141964,0.9978391851466066,0.013173919244928327,Random forest tuned
34,13.0,0.024165743254040726,0.04335299838689233,0.9953934775641886,0.0077730954320909,0.0214810114173655,0.9988690475040096,0.021871986969526826,Random forest tuned
34,13.0,0.024165743254040726,0.04335299838689233,0.9953934775641886,0.0059791373493295,0.018545981758932,0.9991366492656883,0.024807016627960327,Random forest tuned
34,13.0,0.024165743254040726,0.04335299838689233,0.9953934775641886,0.0052825105002169,0.0126329725343201,0.9995937057358766,0.030720025852572226,Random forest tuned
34,13.0,0.024165743254040726,0.04335299838689233,0.9953934775641886,0.0155640779888394,0.033845530451638,0.9970830286130352,0.009507467935254324,Random forest tuned
33,13.0,0.02713690218861975,0.04487943642148257,0.9949442871964362,0.021730687281661,0.0594043398426256,0.9919712499769086,-0.014524903421143029,Neural network
33,13.0,0.02713690218861975,0.04487943642148257,0.9949442871964362,0.0102842513942838,0.030179079141964,0.9978391851466066,0.014700357279518572,Random forest tuned
36,13.0,0.02417780164299796,0.046575719827110326,0.9950645047344747,0.021730687281661,0.0594043398426256,0.9919712499769086,-0.012828620015515275,Neural network
36,13.0,0.02417780164299796,0.046575719827110326,0.9950645047344747,0.0102842513942838,0.030179079141964,0.9978391851466066,0.016396640685146326,Random forest tuned
36,13.0,0.02417780164299796,0.046575719827110326,0.9950645047344747,0.0077730954320909,0.0214810114173655,0.9988690475040096,0.025094708409744825,Random forest tuned
36,13.0,0.02417780164299796,0.046575719827110326,0.9950645047344747,0.0059791373493295,0.018545981758932,0.9991366492656883,0.028029738068178326,Random forest tuned
31,13.0,0.014520885110969004,0.02862490313539042,0.9979135039330149,0.0102842513942838,0.030179079141964,0.9978391851466066,-0.0015541760065735793,Neural network
31,13.0,0.014520885110969004,0.02862490313539042,0.9979135039330149,0.021730687281661,0.0594043398426256,0.9919712499769086,-0.03077943670723518,Neural network
32,13.0,0.012693053071802624,0.024210778778084117,0.9985077310376199,0.0155640779888394,0.033845530451638,0.9970830286130352,-0.009634751673553887,Neural network
32,13.0,0.012693053071802624,0.024210778778084117,0.9985077310376199,0.0052825105002169,0.0126329725343201,0.9995937057358766,0.011577806243764017,Random forest tuned
32,13.0,0.012693053071802624,0.024210778778084117,0.9985077310376199,0.0059791373493295,0.018545981758932,0.9991366492656883,0.005664797019152117,Random forest tuned
32,13.0,0.012693053071802624,0.024210778778084117,0.9985077310376199,0.0077730954320909,0.0214810114173655,0.9988690475040096,0.0027297673607186157,Random forest tuned
32,13.0,0.012693053071802624,0.024210778778084117,0.9985077310376199,0.0102842513942838,0.030179079141964,0.9978391851466066,-0.005968300363879884,Neural network
32,13.0,0.012693053071802624,0.024210778778084117,0.9985077310376199,0.021730687281661,0.0594043398426256,0.9919712499769086,-0.03519356106454148,Neural network
33,13.0,0.02713690218861975,0.04487943642148257,0.9949442871964362,0.0155640779888394,0.033845530451638,0.9970830286130352,0.01103390596984457,Random forest tuned
33,13.0,0.02713690218861975,0.04487943642148257,0.9949442871964362,0.0052825105002169,0.0126329725343201,0.9995937057358766,0.03224646388716247,Random forest tuned
33,13.0,0.02713690218861975,0.04487943642148257,0.9949442871964362,0.0059791373493295,0.018545981758932,0.9991366492656883,0.026333454662550573,Random forest tuned
33,13.0,0.02713690218861975,0.04487943642148257,0.9949442871964362,0.0077730954320909,0.0214810114173655,0.9988690475040096,0.023398425004117072,Random forest tuned
31,13.0,0.014520885110969004,0.02862490313539042,0.9979135039330149,0.0155640779888394,0.033845530451638,0.9970830286130352,-0.005220627316247582,Neural network
31,13.0,0.014520885110969004,0.02862490313539042,0.9979135039330149,0.0052825105002169,0.0126329725343201,0.9995937057358766,0.01599193060107032,Random forest tuned
31,13.0,0.014520885110969004,0.02862490313539042,0.9979135039330149,0.0059791373493295,0.018545981758932,0.9991366492656883,0.010078921376458421,Random forest tuned
31,13.0,0.014520885110969004,0.02862490313539042,0.9979135039330149,0.0077730954320909,0.0214810114173655,0.9988690475040096,0.00714389171802492,Random forest tuned
40,14.0,0.011966209890960306,0.024280879644493714,0.998530421727612,0.0191747091724128,0.0449315956068298,0.9953695600819616,-0.020650715962336086,Neural network
40,14.0,0.011966209890960306,0.024280879644493714,0.998530421727612,0.0078365245845101,0.0249650136168685,0.9985022729088238,-0.0006841339723747848,Neural network
40,14.0,0.011966209890960306,0.024280879644493714,0.998530421727612,0.0060310887307641,0.0147202476205336,0.999459875196708,0.009560632023960113,Random forest tuned
40,14.0,0.011966209890960306,0.024280879644493714,0.998530421727612,0.0062320818600107,0.0147294459721041,0.9994439418269466,0.009551433672389614,Random forest tuned
40,14.0,0.011966209890960306,0.024280879644493714,0.998530421727612,0.0032946866984609,0.0088505409682606,0.999796500928214,0.015430338676233113,Random forest tuned
40,14.0,0.011966209890960306,0.024280879644493714,0.998530421727612,0.0141169952192127,0.028134296047387,0.997932722193186,-0.0038534164028932866,Neural network
39,14.0,0.018652595725748244,0.033915314597680025,0.9970519210839617,0.0191747091724128,0.0449315956068298,0.9953695600819616,-0.011016281009149774,Neural network
39,14.0,0.018652595725748244,0.033915314597680025,0.9970519210839617,0.0078365245845101,0.0249650136168685,0.9985022729088238,0.008950300980811527,Random forest tuned
39,14.0,0.018652595725748244,0.033915314597680025,0.9970519210839617,0.0060310887307641,0.0147202476205336,0.999459875196708,0.019195066977146423,Random forest tuned
39,14.0,0.018652595725748244,0.033915314597680025,0.9970519210839617,0.0062320818600107,0.0147294459721041,0.9994439418269466,0.019185868625575926,Random forest tuned
39,14.0,0.018652595725748244,0.033915314597680025,0.9970519210839617,0.0032946866984609,0.0088505409682606,0.999796500928214,0.025064773629419425,Random forest tuned
39,14.0,0.018652595725748244,0.033915314597680025,0.9970519210839617,0.0141169952192127,0.028134296047387,0.997932722193186,0.005781018550293025,Random forest tuned
41,14.0,0.015486775840610095,0.027621678319652374,0.9981665494660018,0.0060310887307641,0.0147202476205336,0.999459875196708,0.012901430699118773,Random forest tuned
41,14.0,0.015486775840610095,0.027621678319652374,0.9981665494660018,0.0062320818600107,0.0147294459721041,0.9994439418269466,0.012892232347548275,Random forest tuned
41,14.0,0.015486775840610095,0.027621678319652374,0.9981665494660018,0.0032946866984609,0.0088505409682606,0.999796500928214,0.018771137351391774,Random forest tuned
41,14.0,0.015486775840610095,0.027621678319652374,0.9981665494660018,0.0141169952192127,0.028134296047387,0.997932722193186,-0.000512617727734626,Neural network
38,14.0,0.016303593123292798,0.026047534058122095,0.9982373908174893,0.0191747091724128,0.0449315956068298,0.9953695600819616,-0.018884061548707705,Neural network
38,14.0,0.016303593123292798,0.026047534058122095,0.9982373908174893,0.0078365245845101,0.0249650136168685,0.9985022729088238,0.0010825204412535962,Random forest tuned
38,14.0,0.016303593123292798,0.026047534058122095,0.9982373908174893,0.0060310887307641,0.0147202476205336,0.999459875196708,0.011327286437588494,Random forest tuned
38,14.0,0.016303593123292798,0.026047534058122095,0.9982373908174893,0.0062320818600107,0.0147294459721041,0.9994439418269466,0.011318088086017995,Random forest tuned
37,14.0,0.021581119840373687,0.041794688920683463,0.995437856618718,0.0078365245845101,0.0249650136168685,0.9985022729088238,0.016829675303814965,Random forest tuned
37,14.0,0.021581119840373687,0.041794688920683463,0.995437856618718,0.0191747091724128,0.0449315956068298,0.9953695600819616,-0.003136906686146336,Neural network
38,14.0,0.016303593123292798,0.026047534058122095,0.9982373908174893,0.0141169952192127,0.028134296047387,0.997932722193186,-0.0020867619892649056,Neural network
38,14.0,0.016303593123292798,0.026047534058122095,0.9982373908174893,0.0032946866984609,0.0088505409682606,0.999796500928214,0.017196993089861494,Random forest tuned
37,14.0,0.021581119840373687,0.041794688920683463,0.995437856618718,0.0141169952192127,0.028134296047387,0.997932722193186,0.013660392873296463,Random forest tuned
37,14.0,0.021581119840373687,0.041794688920683463,0.995437856618718,0.0032946866984609,0.0088505409682606,0.999796500928214,0.03294414795242286,Random forest tuned
37,14.0,0.021581119840373687,0.041794688920683463,0.995437856618718,0.0062320818600107,0.0147294459721041,0.9994439418269466,0.027065242948579364,Random forest tuned
37,14.0,0.021581119840373687,0.041794688920683463,0.995437856618718,0.0060310887307641,0.0147202476205336,0.999459875196708,0.02707444130014986,Random forest tuned
41,14.0,0.015486775840610095,0.027621678319652374,0.9981665494660018,0.0078365245845101,0.0249650136168685,0.9985022729088238,0.002656664702783876,Random forest tuned
41,14.0,0.015486775840610095,0.027621678319652374,0.9981665494660018,0.0191747091724128,0.0449315956068298,0.9953695600819616,-0.017309917287177425,Neural network
42,14.0,0.024002286164593056,0.042196394558212606,0.9959161549134107,0.0141169952192127,0.028134296047387,0.997932722193186,0.014062098510825606,Random forest tuned
42,14.0,0.024002286164593056,0.042196394558212606,0.9959161549134107,0.0032946866984609,0.0088505409682606,0.999796500928214,0.033345853589952006,Random forest tuned
42,14.0,0.024002286164593056,0.042196394558212606,0.9959161549134107,0.0062320818600107,0.0147294459721041,0.9994439418269466,0.027466948586108507,Random forest tuned
42,14.0,0.024002286164593056,0.042196394558212606,0.9959161549134107,0.0060310887307641,0.0147202476205336,0.999459875196708,0.027476146937679004,Random forest tuned
42,14.0,0.024002286164593056,0.042196394558212606,0.9959161549134107,0.0078365245845101,0.0249650136168685,0.9985022729088238,0.017231380941344108,Random forest tuned
42,14.0,0.024002286164593056,0.042196394558212606,0.9959161549134107,0.0191747091724128,0.0449315956068298,0.9953695600819616,-0.002735201048617193,Neural network
45,15.0,0.020475712380884102,0.039885309302425474,0.9959411033202882,0.0038220142077544,0.0066801861171573,0.99988865571327,0.03320512318526817,Random forest tuned
45,15.0,0.020475712380884102,0.039885309302425474,0.9959411033202882,0.0039248153244078,0.0084368647085845,0.9998183881268788,0.031448444593840975,Random forest tuned
45,15.0,0.020475712380884102,0.039885309302425474,0.9959411033202882,0.004053356255966,0.0072225618613679,0.9998649059293748,0.03266274744105757,Random forest tuned
45,15.0,0.020475712380884102,0.039885309302425474,0.9959411033202882,0.0111904268636155,0.0190234802598077,0.9990554501296008,0.020861829042617776,Random forest tuned
44,15.0,0.0159607955185543,0.035641131927946226,0.9967102967481797,0.0177409486173701,0.0369221563899854,0.996863051553202,-0.0012810244620391764,Neural network
44,15.0,0.0159607955185543,0.035641131927946226,0.9967102967481797,0.0068267563899137,0.0155003425540943,0.9994207673143696,0.020140789373851928,Random forest tuned
44,15.0,0.0159607955185543,0.035641131927946226,0.9967102967481797,0.0038220142077544,0.0066801861171573,0.99988865571327,0.028960945810788927,Random forest tuned
44,15.0,0.0159607955185543,0.035641131927946226,0.9967102967481797,0.0039248153244078,0.0084368647085845,0.9998183881268788,0.027204267219361727,Random forest tuned
46,15.0,0.018052392132405583,0.030688956946329216,0.9976500692283359,0.0177409486173701,0.0369221563899854,0.996863051553202,-0.0062331994436561865,Neural network
46,15.0,0.018052392132405583,0.030688956946329216,0.9976500692283359,0.0068267563899137,0.0155003425540943,0.9994207673143696,0.015188614392234916,Random forest tuned
